Class,Dataset Name,Order,Variable Name,Label,Type,Codelist,Value list,Format,Role,Notes,Core
Findings,UR,18,URSTRESN,Numeric Result/Finding in Standard Units,Num,,,,Result Qualifier,Used for continuous or numeric results or findings in standard format; copied in numeric format from URSTRESC. URSTRESN should store all numeric test results or findings.,Perm
Findings,UR,19,URSTRESU,Standard Units,Char,C71620,,,Variable Qualifier,Standardized units used for URSTRESC and URSTRESN.,Perm
Findings,UR,20,URRESCAT,Result Category,Char,,,,Variable Qualifier,Used to categorize the result of a finding.,Perm
Findings,UR,21,URSTAT,Completion Status,Char,C66789,,,Record Qualifier,"Used to indicate that a question was not asked or a test was not done, or a test was attempted but did not generate a result. Should be null or have a value of ""NOT DONE"".",Perm
Findings,UR,22,URREASND,Reason Not Done,Char,,,,Record Qualifier,"Reason not done. Used in conjunction with URSTAT when value is ""NOT DONE"".",Perm
Findings,UR,23,URLOC,Location Used for the Measurement,Char,C74456,,,Record Qualifier,Anatomical location of the subject relevant to the collection of the measurement.,Perm
Findings,UR,24,URLAT,Laterality,Char,C99073,,,Variable Qualifier,"Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".",Perm
Findings,UR,25,URDIR,Directionality,Char,C99074,,,Variable Qualifier,"Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".",Perm
Findings,UR,26,URMETHOD,Method of Test or Examination,Char,C85492,,,Record Qualifier,Method of the test or examination.,Perm
Findings,UR,27,URLOBXFL,Last Observation Before Exposure Flag,Char,C66742,,,Record Qualifier,"Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.",Exp
Findings,UR,28,URBLFL,Baseline Flag,Char,C66742,,,Record Qualifier,"A baseline defined by the sponsor The value should be ""Y"" or null. Note that URBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.",Perm
Findings,UR,29,URDRVFL,Derived Flag,Char,C66742,,,Record Qualifier,"Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.",Perm
Findings,UR,30,UREVAL,Evaluator,Char,C78735,,,Record Qualifier,"Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".",Perm
Findings,UR,31,UREVALID,Evaluator Identifier,Char,C96777,,,Variable Qualifier,"Used to distinguish multiple evaluators with the same role recorded in UREVAL. Examples: ""RADIOLOGIST1"", ""RADIOLOGIST2"".",Perm
Findings,UR,32,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Exp
Findings,UR,33,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of a clinical encounter.,Perm
Findings,UR,34,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of VISIT. Should be an integer.,Perm
Findings,UR,35,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm for the element in which the observation was made.,Perm
Findings,UR,36,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the date/time at which the observation was made.,Perm
Findings,UR,37,URDTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time of an observation.,Exp
Findings,UR,38,URDY,Study Day of Visit/Collection/Exam,Num,,,,Timing,Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Findings,UR,39,URTPT,Planned Time Point Name,Char,,,,Timing,"Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point (e.g., time of last dose). See URTPTNUM and URTPTREF.",Perm
Findings,UR,40,URTPTNUM,Planned Time Point Number,Num,,,,Timing,Numeric version of planned time point used in sorting.,Perm
Findings,UR,41,URELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,"Planned elapsed time relative to a planned fixed reference (URTPTREF; e.g., ""PREVIOUS DOSE"", ""PREVIOUS MEAL""). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable, but an interval, represented as ISO duration.",Perm
Findings,UR,42,URTPTREF,Time Point Reference,Char,,,,Timing,"Description of the fixed reference point referred to by URELTM, URTPTNUM, and URTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".",Perm
Findings,UR,43,URRFTDTC,Date/Time of Reference Time Point,Char,,,ISO 8601 datetime or interval,Timing,Date/time for a fixed reference time point defined by URTPTREF.,Perm
Findings,VS,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Findings,VS,2,DOMAIN,Domain Abbreviation,Char,,VS,,Identifier,Two-character abbreviation for the domain.,Req
Findings,VS,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Findings,VS,4,VSSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Findings,VS,5,VSGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Findings,VS,6,VSSPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database.,Perm
Findings,VS,7,VSTESTCD,Vital Signs Test Short Name,Char,C66741,,,Topic,"Short name of the measurement, test, or examination described in VSTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in VSTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). VSTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""SYSBP"", ""DIABP"", ""BMI"".",Req
Findings,VS,8,VSTEST,Vital Signs Test Name,Char,C67153,,,Synonym Qualifier,"Verbatim name of the test or examination used to obtain the measurement or finding. The value in VSTEST cannot be longer than 40 characters. Examples: ""Systolic Blood Pressure"", ""Diastolic Blood Pressure"", ""Body Mass Index"".",Req
Findings,VS,9,VSCAT,Category for Vital Signs,Char,,,,Grouping Qualifier,Used to define a category of related records.,Perm
Findings,VS,10,VSSCAT,Subcategory for Vital Signs,Char,,,,Grouping Qualifier,A further categorization of a measurement or examination.,Perm
Findings,VS,11,VSPOS,Vital Signs Position of Subject,Char,C71148,,,Record Qualifier,"Position of the subject during a measurement or examination. Examples: ""SUPINE"", ""STANDING"", ""SITTING"".",Perm
Findings,VS,12,VSORRES,Result or Finding in Original Units,Char,,,,Result Qualifier,Result of the vital signs measurement as originally received or collected.,Exp
Findings,VS,13,VSORRESU,Original Units,Char,C66770,,,Variable Qualifier,"Original units in which the data were collected. The unit for VSORRES. Examples: ""in"", ""LB"", ""beats/min"".",Exp
Findings,VS,14,VSSTRESC,Character Result/Finding in Std Format,Char,,,,Result Qualifier,"Contains the result value for all findings, copied or derived from VSORRES in a standard format or standard units. VSSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in VSSTRESN. For example, if a test has results ""NONE"", ""NEG"", and ""NEGATIVE"" in VSORRES, and these results effectively have the same meaning, they could be represented in standard format in VSSTRESC as ""NEGATIVE"".",Exp
Findings,VS,15,VSSTRESN,Numeric Result/Finding in Standard Units,Num,,,,Result Qualifier,Used for continuous or numeric results or findings in standard format; copied in numeric format from VSSTRESC. VSSTRESN should store all numeric test results or findings.,Exp
Findings,VS,16,VSSTRESU,Standard Units,Char,C66770,,,Variable Qualifier,Standardized unit used for VSSTRESC and VSSTRESN.,Exp
Findings,VS,17,VSSTAT,Completion Status,Char,C66789,,,Record Qualifier,Used to indicate that a vital sign measurement was not done. Should be null if a result exists in VSORRES.,Perm
Findings,VS,18,VSREASND,Reason Not Performed,Char,,,,Record Qualifier,"Describes why a measurement or test was not performed. Examples: ""BROKEN EQUIPMENT"", ""SUBJECT REFUSED"". Used in conjunction with VSSTAT when value is ""NOT DONE"".",Perm
Findings,VS,19,VSLOC,Location of Vital Signs Measurement,Char,C74456,,,Record Qualifier,"Location relevant to the collection of vital signs measurement. Example: ""ARM"" for blood pressure.",Perm
Findings,VS,20,VSLAT,Laterality,Char,C99073,,,Result Qualifier,"Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".",Perm
Findings,VS,21,VSLOBXFL,Last Observation Before Exposure Flag,Char,C66742,,,Record Qualifier,"Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. Should be ""Y"" or null.",Exp
Findings,VS,22,VSBLFL,Baseline Flag,Char,C66742,,,Record Qualifier,"Indicator used to identify a baseline value. Should be ""Y"" or null. Note that VSBLFL is retained for backward compatibility. The authoritative baseline for statistical analysis is in an ADaM dataset.",Perm
Findings,VS,23,VSDRVFL,Derived Flag,Char,C66742,,,Record Qualifier,"Used to indicate a derived record. The value should be ""Y"" or null. Records that represent the average of other records or that do not come from the CRF are examples of records that would be derived for the submission datasets. If VSDRVFL = ""Y,"" then VSORRES may be null, with VSSTRESC and (if numeric) VSSTRESN having the derived value.",Perm
Findings,VS,24,VSTOX,Toxicity,Char,,,,Variable Qualifier,"Description of toxicity quantified by VSTOXGR. The sponsor is expected to provide the name of the scale and version used to map the terms, utilizing the external codelist element in the Define-XML document.",Perm
Findings,VS,25,VSTOXGR,Standard Toxicity Grade,Char,,,,Record Qualifier,"Records toxicity grade value using a standard toxicity scale (e.g., NCI CTCAE). If value is from a numeric scale, represent only the number (e.g., ""2"", not ""Grade 2""). The sponsor is expected to provide the name of the scale and version used to map the terms, utilizing the external codelist element in the Define-XML document.",Perm
Findings,VS,26,VSCLSIG,"Clinically Significant, Collected",Char,C66742,,,Record Qualifier,Used to indicate whether a collected observation is clinically significant based on judgment.,Perm
Findings,VS,27,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Exp
Findings,VS,28,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of clinical encounter. May be used in addition to VISITNUM and/or VISITDY.,Perm
Findings,VS,29,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of the visit based upon RFSTDTC in Demographics.,Perm
Findings,VS,30,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm.,Perm
Findings,VS,31,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the start date/time at which the assessment was made.,Perm
Findings,VS,32,VSDTC,Date/Time of Measurements,Char,,,ISO 8601 datetime or interval,Timing,Date and time of the vital signs assessment represented in ISO 8601 character format.,Exp
Findings,VS,33,VSDY,Study Day of Vital Signs,Num,,,,Timing,"Study day of vital signs measurements, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics.",Perm
Findings,VS,34,VSTPT,Planned Time Point Name,Char,,,,Timing,"Text description of time when measurement should be taken. This may be represented as an elapsed time relative to a fixed reference point (e.g., time of last dose). See VSTPTNUM and VSTPTREF. Examples: ""START"", ""5 MIN POST"".",Perm
Findings,VS,35,VSTPTNUM,Planned Time Point Number,Num,,,,Timing,Numerical version of VSTPT to aid in sorting.,Perm
Findings,VS,36,VSELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,"Planned elapsed time (in ISO 8601) relative to a planned fixed reference (VSTPTREF). This variable is useful where there are repetitive measures. Not a clock time or a date time variable. Represented as an ISO 8601 Duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by VSTPTREF, ""PT8H"" to represent the period of 8 hours after the reference point indicated by VSTPTREF.",Perm
Findings,VS,37,VSTPTREF,Time Point Reference,Char,,,,Timing,"Name of the fixed reference point referred to by VSELTM, VSTPTNUM, and VSTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".",Perm
Findings,VS,38,VSRFTDTC,Date/Time of Reference Time Point,Char,,,ISO 8601 datetime or interval,Timing,"Date/time of the reference time point, VSTPTREF.",Perm
Findings About,FA,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Findings About,FA,2,DOMAIN,Domain Abbreviation,Char,,FA,,Identifier,Two-character abbreviation for the domain.,Req
Findings About,FA,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Findings About,FA,4,FASEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Findings About,FA,5,FAGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Findings About,FA,6,FASPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a CRF.,Perm
Findings About,FA,7,FATESTCD,Findings About Test Short Name,Char,C101832,,,Topic,"Short name of the measurement, test, or examination described in FATEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in FATESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). FATESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""SEV"", ""OCCUR"". Note that controlled terminology is in a FATESTCD general codelist and in several therapeutic area-specific codelists.",Req
Findings About,FA,8,FATEST,Findings About Test Name,Char,C101833,,,Synonym Qualifier,"Verbatim name of the test or examination used to obtain the measurement or finding. The value in FATEST cannot be longer than 40 characters. Examples: ""Severity/Intensity"", ""Occurrence"". Note that controlled terminology is in a FATEST general codelist and in several therapeutic area-specific codelists.",Req
Findings About,FA,9,FAOBJ,Object of the Observation,Char,,,,Record Qualifier,"Used to describe the object or focal point of the findings observation that is represented by --TEST. Examples: the term (e.g., ""Acne"") describing a clinical sign or symptom that is being measured by a severity test; an event (e.g., ""VOMIT, where the volume of vomit is being measured by a VOLUME test).",Req
Findings About,FA,10,FACAT,Category for Findings About,Char,,,,Grouping Qualifier,"Used to define a category of related records. Examples: ""GERD"", ""PRE-SPECIFIED AE"".",Perm
Findings About,FA,11,FASCAT,Subcategory for Findings About,Char,,,,Grouping Qualifier,A further categorization of FACAT.,Perm
Findings About,FA,12,FAORRES,Result or Finding in Original Units,Char,,,,Result Qualifier,Result of the test as originally received or collected.,Exp
Findings About,FA,13,FAORRESU,Original Units,Char,C71620,,,Variable Qualifier,Original units in which the data were collected. The unit for FAORRES.,Perm
Findings About,FA,14,FASTRESC,Character Result/Finding in Std Format,Char,,,,Result Qualifier,"Contains the result value for all findings, copied or derived from FAORRES in a standard format or standard units. FASTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in FASTRESN. For example, if a test has results ""NONE"", ""NEG"", and ""NEGATIVE"" in FAORRES, and these results effectively have the same meaning; they could be represented in standard format in FASTRESC as ""NEGATIVE"".",Exp
Findings About,FA,15,FASTRESN,Numeric Result/Finding in Standard Units,Num,,,,Result Qualifier,Used for continuous or numeric results or findings in standard format; copied in numeric format from FASTRESC. FASTRESN should store all numeric test results or findings.,Perm
Findings About,FA,16,FASTRESU,Standard Units,Char,C71620,,,Variable Qualifier,Standardized unit used for FASTRESC and FASTRESN.,Perm
Findings About,FA,17,FASTAT,Completion Status,Char,C66789,,,Record Qualifier,Used to indicate that the measurement was not done. Should be null if a result exists in FAORRES.,Perm
Findings About,FA,18,FAREASND,Reason Not Performed,Char,,,,Record Qualifier,"Describes why a question was not answered. Example: ""Subject refused"". Used in conjunction with FASTAT when value is ""NOT DONE"".",Perm
Findings About,FA,19,FALOC,Location of the Finding About,Char,C74456,,,Record Qualifier,"Used to specify the location of the clinical evaluation. Example: ""ARM"".",Perm
Findings About,FA,20,FALAT,Laterality,Char,C99073,,,Variable Qualifier,"Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".",Perm
Findings About,FA,21,FALOBXFL,Last Observation Before Exposure Flag,Char,C66742,,,Record Qualifier,"Operationally-derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.",Perm
Findings About,FA,22,FABLFL,Baseline Flag,Char,C66742,,,Record Qualifier,"Indicator used to identify a baseline value. The value should be ""Y"" or null. Note that FABLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.",Perm
Findings About,FA,23,FAEVAL,Evaluator,Char,C78735,,,Record Qualifier,"Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Should be null for records that contain collected or derived data. Examples: ""INVESTIGATOR"", ""ADJUDICATION COMMITTEE"", ""VENDOR"".",Perm
Findings About,FA,24,VISITNUM,Visit Number,Num,,,,Timing,"1. Clinical encounter number. \n 2. Numeric version of VISIT, used for sorting.",Exp
Findings About,FA,25,VISIT,Visit Name,Char,,,,Timing,1. Protocol-defined description of clinical encounter. \n 2. May be used in addition to VISITNUM and/or VISITDY.,Perm
Findings About,FA,26,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of the visit based upon RFSTDTC in Demographics.,Perm
Findings About,FA,27,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm.,Perm
Findings About,FA,28,EPOCH,Epoch,Char,C99079,,,Timing,"Epoch associated with the date/time of the observation. Examples: ""SCREENING"", ""TREATMENT"", ""FOLLOW-UP"".",Perm
Findings About,FA,29,FADTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time of findings assessment represented in ISO 8601 character format.,Exp
Findings About,FA,30,FADY,Study Day of Collection,Num,,,,Timing,"1. Study day of collection, measured as integer days. \n 2. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics. This formula should be consistent across the submission.",Perm
Findings About,SR,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Findings About,SR,2,DOMAIN,Domain Abbreviation,Char,,SR,,Identifier,Two-character abbreviation for the domain.,Req
Findings About,SR,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Findings About,SR,4,SRSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Findings About,SR,5,SRGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Findings About,SR,6,SRREFID,Reference ID,Char,,,,Identifier,"Internal or external specimen identifier. Example: ""Specimen ID"".",Perm
Findings About,SR,7,SRSPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined identifier.,Perm
Findings About,SR,8,SRTESTCD,Skin Response Test or Exam Short Name,Char,C112024,,,Topic,"Short name of the measurement, test, or examination described in SRTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in SRTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). SRTESTCD cannot contain characters other than letters, numbers, or underscores.",Req
Findings About,SR,9,SRTEST,Skin Response Test or Examination Name,Char,C112023,,,Synonym Qualifier,"Verbatim name of the test or examination used to obtain the measurement or finding. The value in SRTEST cannot be longer than 40 characters. Example: ""Wheal Diameter"".",Req
Findings About,SR,10,SROBJ,Object of the Observation,Char,,,,Record Qualifier,"Used to describe the object or focal point of the findings observation that is represented by --TEST. Examples: the dose of the immunogenic material or the allergen associated with the response (e.g., ""Johnson Grass IgE 0.15 BAU mL"").",Req
Findings About,SR,11,SRCAT,Category for Test,Char,,,,Grouping Qualifier,Used to define a category of topic-variable values across subjects.,Perm
Findings About,SR,12,SRSCAT,Subcategory for Test,Char,,,,Grouping Qualifier,A further categorization of SRCAT values.,Perm
Findings About,SR,13,SRORRES,Results or Findings in Original Units,Char,,,,Result Qualifier,Results of measurement or finding as originally received or collected.,Exp
Findings About,SR,14,SRORRESU,Original Units,Char,C71620,,,Variable Qualifier,"Original units in which the data were collected. The unit for SRORRES. Example: ""mm"".",Exp
Findings About,SR,15,SRSTRESC,Character Result/Finding in Std Format,Char,,,,Result Qualifier,"Contains the result value for all findings copied or derived from SRORRES, in a standard format or in standard units. SRSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in SRSTRESN.",Exp
Findings About,SR,16,SRSTRESN,Numeric Results/Findings in Std. Units,Num,,,,Result Qualifier,Used for continuous or numeric results or findings in standard format; copied in numeric format from SRSTRESC. SRSTRESN should store all numeric test results or findings.,Exp
Findings About,SR,17,SRSTRESU,Standard Units,Char,C71620,,,Variable Qualifier,"Standardized units used for SRSTRESC and SRSTRESN. Example: ""mm"".",Exp
Findings About,SR,18,SRSTAT,Completion Status,Char,C66789,,,Record Qualifier,Used to indicate exam not done. Should be null if a result exists in SRORRES.,Perm
Findings About,SR,19,SRREASND,Reason Not Done,Char,,,,Record Qualifier,"Describes why a measurement or test was not performed. Used in conjunction with SRSTAT when value is ""NOT DONE"".",Perm
Findings About,SR,20,SRNAM,Vendor Name,Char,,,,Record Qualifier,Name or identifier of the laboratory or vendor who provided the test results.,Perm
Findings About,SR,21,SRSPEC,Specimen Type,Char,C78734,,,Record Qualifier,"Defines the types of specimen used for a measurement. Example: ""SKIN"".",Perm
Findings About,SR,22,SRLOC,Location Used for Measurement,Char,C74456,,,Record Qualifier,Location relevant to the collection of the measurement.,Perm
Findings About,SR,23,SRLAT,Laterality,Char,C99073,,,Variable Qualifier,"Qualifier for anatomical location further detailing laterality of intervention administration. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".",Perm
Findings About,SR,24,SRMETHOD,Method of Test or Examination,Char,C85492,,,Record Qualifier,"Method of test or examination. Examples: ""ELISA"", ""EIA"", ""MICRONEUTRALIZATION ASSAY"", ""PLAQUE REDUCTION NEUTRALIZATION ASSAY"".",Perm
Findings About,SR,25,SRLOBXFL,Last Observation Before Exposure Flag,Char,C66742,,,Record Qualifier,"Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.",Perm
Findings About,SR,26,SRBLFL,Baseline Flag,Char,C66742,,,Record Qualifier,"Indicator used to identify a baseline value. The value should be ""Y"" or null. Note that SRBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.",Perm
Findings About,SR,27,SREVAL,Evaluator,Char,C78735,,,Record Qualifier,"Role of person who provided evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Should be null for records that contain collected or derived data. Examples: ""INVESTIGATOR"", ""ADJUDICATION COMMITTEE"", ""VENDOR"".",Perm
Findings About,SR,28,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Exp
Findings About,SR,29,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of clinical encounter. May be used in addition to VISITNUM and/or VISITDY.,Perm
Findings About,SR,30,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of the visit based upon RFSTDTC in Demographics.,Perm
Findings About,SR,31,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm.,Perm
Findings About,SR,32,EPOCH,Epoch,Char,C99079,,,Timing,"Epoch associated with the date/time of the observation. Examples: ""SCREENING"", ""TREATMENT"", and ""FOLLOW-UP"".",Perm
Findings About,SR,33,SRDTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time of an observation represented in ISO 8601.,Exp
Findings About,SR,34,SRDY,Study Day of Visit/Collection/Exam,Num,,,,Timing,Actual study day of visit/collection/exam expressed in integer days relative to sponsor- defined RFSTDTC in Demographics.,Perm
Findings About,SR,35,SRTPT,Planned Time Point Name,Char,,,,Timing,"Text description of time when measurement should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See SRTPTNUM and SRTPTREF. Examples: ""START"", ""5 MIN POST"".",Perm
Findings About,SR,36,SRTPTNUM,Planned Time Point Number,Num,,,,Timing,Numerical version of SRTPT to aid in sorting.,Perm
Findings About,SR,37,SRELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,"Planned elapsed time (in ISO 8601) relative to a fixed time point reference (SRTPTREF). Not a clock time or a date time variable. Represented as an ISO 8601 duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by EGTPTREF, ""PT8H"" to represent the period of 8 hours after the reference point indicated by SRTPTREF.",Perm
Findings About,SR,38,SRTPTREF,Time Point Reference,Char,,,,Timing,"Name of the fixed reference point referred to by SRELTM, SRTPTNUM, and SRTPT. Example: ""INTRADERMAL INJECTION"".",Perm
Findings About,SR,39,SRRFTDTC,Date/Time of Reference Time Point,Char,,,ISO 8601 datetime or interval,Timing,"Date/time of the reference time point, SRTPTREF.",Perm
Special-Purpose,CO,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Special-Purpose,CO,2,DOMAIN,Domain Abbreviation,Char,,CO,,Identifier,Two-character abbreviation for the domain.,Req
Special-Purpose,CO,3,RDOMAIN,Related Domain Abbreviation,Char,C66734,,,Record Qualifier,Two-character abbreviation for the domain of the parent record(s). Null for comments collected on a general comments or additional information CRF page.,Perm
Special-Purpose,CO,4,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Special-Purpose,CO,5,COSEQ,Sequence Number,Num,,,,Identifier,Sequence Number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Special-Purpose,CO,6,IDVAR,Identifying Variable,Char,,,,Record Qualifier,Identifying variable in the parent dataset that identifies the record(s) to which the comment applies. Examples AESEQ or CMGRPID. Used only when individual comments are related to domain records. Null for comments collected on separate CRFs.,Perm
Special-Purpose,CO,7,IDVARVAL,Identifying Variable Value,Char,,,,Record Qualifier,Value of identifying variable of the parent record(s). Used only when individual comments are related to domain records. Null for comments collected on separate CRFs.,Perm
Special-Purpose,CO,8,COREF,Comment Reference,Char,,,,Record Qualifier,"Sponsor-defined reference associated with the comment. May be the CRF page number (e.g., 650), or a module name (e.g., DEMOG), or a combination of information that identifies the reference (e.g. 650-VITALS-VISIT 2).",Perm
Special-Purpose,CO,9,COVAL,Comment,Char,,,,Topic,The text of the comment. Text over 200 characters can be added to additional columns COVAL1-COVALn. See Assumption 3.,Req
Special-Purpose,CO,10,COEVAL,Evaluator,Char,C78735,,,Record Qualifier,"Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Example: ""INVESTIGATOR"".",Perm
Special-Purpose,CO,11,COEVALID,Evaluator Identifier,Char,C96777,,,Record Qualifier,"Used to distinguish multiple evaluators with the same role recorded in --EVAL. Examples: ""RADIOLOGIST"", ""RADIOLOGIST 1"", ""RADIOLOGIST 2"".",Perm
Special-Purpose,CO,12,CODTC,Date/Time of Comment,Char,,,ISO 8601 datetime or interval,Timing,Date/time of comment on dedicated comment form. Should be null if this is a child record of another domain or if comment date was not collected.,Perm
Special-Purpose,CO,13,CODY,Study Day of Comment,Num,,,,Timing,"Study day of the comment, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.",Perm
Special-Purpose,DM,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Special-Purpose,DM,2,DOMAIN,Domain Abbreviation,Char,,DM,,Identifier,Two-character abbreviation for the domain.,Req
Special-Purpose,DM,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,"Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. This must be a unique value, and could be a compound identifier formed by concatenating STUDYID-SITEID-SUBJID.",Req
Special-Purpose,DM,4,SUBJID,Subject Identifier for the Study,Char,,,,Topic,"Subject identifier, which must be unique within the study. Often the ID of the subject as recorded on a CRF.",Req
